id,Einstein_Radius_actual,Einstein_radius_Inception,Einstein_Radius_Sequential,Einstein_Radius_ResNet,Einstein_Radius_ResNetXt,Sigma_V_actual,Sigma_V_Inception,Sigma_V_Sequential,Sigma_V_ResNet,Sigma_V_ResNetXt,RedShift_Lens_ZL_actual,RedShift_Lens_ZL_Inception,RedShift_Lens_ZL_Sequential,RedShift_Lens_ZL_ResNet,RedShift_Lens_ZL_ResNetXt,Redshift_Source_ZS_actual,Redshift_Source_ZS_Inception,Redshift_Source_ZS_Sequential,Redshift_Source_ZS_ResNet,Redshift_Source_ZS_ResNetXt
3439,1.511,1.56663,1.55744,1.56165,1.4858,326.308,337.56,327.614,342.625,323.873,0.63,0.637119,0.551193,0.614518,0.611388,1.589,1.76397,1.74905,1.60419,1.91824
3440,1.049,1.12064,0.972329,0.992032,1.06425,247.703,286.581,262.189,251.265,260.377,0.691,0.811208,0.700343,0.781865,0.857321,2.737,2.00484,2.33449,1.66775,1.84656
3441,1.198,1.35206,1.28129,1.27142,1.33033,298.965,303.25,291.321,275.052,292.314,0.709,0.677309,0.668825,0.591964,0.660278,1.71,1.83674,2.13863,2.10139,2.04276
3442,1.294,1.5598,1.71154,1.35538,1.51198,249.453,294.841,297.999,274.862,283.619,0.345,0.460039,0.450397,0.477064,0.42904,1.796,1.80613,1.53769,1.79738,1.75452
3443,1.387,1.33792,1.22199,1.39699,1.28843,237.269,243.054,235.677,233.2,249.1,0.17,0.161699,0.197517,0.209844,0.160482,1.749,1.27525,1.84933,1.85632,1.44281
3445,0.965,0.95216,0.93638,1.00488,0.964722,295.064,291.336,313.698,274.689,269.076,1.196,1.32021,1.50024,1.0266,1.17739,2.742,2.8398,2.92392,2.66973,2.6663
3446,1.513,1.41751,1.38966,1.52543,1.37353,304.528,306.904,300.16,292.347,294.218,0.461,0.462951,0.391175,0.459504,0.427816,1.336,1.39762,1.07517,1.78569,2.04116
3447,2.047,2.05029,2.05239,1.95382,1.98992,366.323,328.584,322.057,343.688,322.118,0.47,0.433897,0.355659,0.380483,0.433483,1.215,1.66775,1.62546,1.57578,2.16792
3448,1.185,1.28695,1.21052,1.10854,1.17302,266.109,274.95,295.555,291.453,278.607,0.546,0.639851,0.611443,0.561359,0.58374,1.786,1.65744,1.96689,1.37821,1.66626
3450,1.579,1.38388,1.53295,1.51048,1.43203,286.484,244.317,273.314,274.914,258.283,0.407,0.347062,0.383438,0.391267,0.405892,1.714,2.11959,1.79351,1.88004,1.68262
3451,2.383,2.32522,1.95005,1.50256,1.90919,310.264,303.178,292.52,264.471,269.513,0.259,0.242168,0.205302,0.184562,0.231491,4.268,1.3351,1.27813,1.1973,1.79572
3452,0.866,0.82518,0.899847,0.818466,0.778822,222.348,211.267,215.303,220.347,216.929,0.407,0.419327,0.35118,0.367626,0.384408,1.318,1.5711,1.8869,1.70268,2.06653
3453,1.518,1.52421,1.65623,1.5523,1.4813,292.925,314.176,317.156,302.447,308.23,0.534,0.565892,0.589308,0.46071,0.566805,1.992,1.7638,2.09382,1.56049,1.80148
3454,1.002,1.03249,1.12047,1.25126,1.06072,298.096,264.754,272.092,280.84,288.051,0.744,0.668521,0.648083,0.782798,0.642376,1.476,2.20998,2.56089,2.11481,2.81808
3458,1.382,1.25413,1.25029,1.30244,1.31203,273.867,270.021,280.957,273.237,272.405,0.589,0.551006,0.551175,0.519727,0.606949,2.668,1.95974,2.41029,2.02363,2.09586
3459,0.776,1.15622,1.0899,1.1508,1.00001,237.54,231.947,236.42,242.81,222.545,0.335,0.300766,0.326833,0.331522,0.372742,0.706,1.55649,1.03154,1.61693,1.10653
3460,0.917,0.911795,0.971175,0.945122,0.919919,219.501,229.513,225.332,217.294,223.614,0.485,0.578831,0.525159,0.544834,0.549329,2.161,2.69354,2.19186,1.99927,2.01904
3461,2.329,2.03803,2.36154,2.54316,2.48297,323.367,327.439,329.833,308.31,344.511,0.294,0.278616,0.249517,0.244977,0.263633,1.978,1.15355,1.66449,1.31072,1.56058
3462,1.546,1.37384,1.6125,1.48757,1.41273,323.961,310.023,298.094,309.222,309.984,0.602,0.598132,0.553162,0.604307,0.591743,1.587,1.73876,1.67907,1.69538,1.35903
3464,1.36,1.27795,1.29395,1.26554,1.33459,278.05,264.566,263.932,283.572,273.284,0.53,0.482816,0.513747,0.567793,0.477054,1.939,1.85577,1.4891,1.59622,2.45305
3465,1.394,1.14886,1.33835,1.30021,1.50693,279.078,270.148,273.68,255.839,276.862,0.248,0.235399,0.261155,0.169809,0.259723,0.747,0.730918,0.797015,1.06555,0.848942
3466,1.467,1.49212,1.45702,1.5164,1.47015,260.307,257.794,281.746,278.939,268.558,0.352,0.368844,0.398617,0.374119,0.410984,2.274,2.04084,1.57788,1.82991,1.79044
3467,1.32,1.48938,1.29406,1.34047,1.374,263.062,254.023,250.815,256.595,277.593,0.41,0.569692,0.496954,0.345028,0.47606,1.683,1.5905,1.89214,1.74164,1.5432
3469,1.209,1.2272,1.11905,1.23751,1.2219,242.511,220.684,227.213,231.212,215.607,0.274,0.239175,0.230362,0.232697,0.228544,1.231,1.64564,1.29807,1.80874,1.35024
3470,0.958,1.0974,1.03501,0.986503,1.01166,263.882,241.988,238.805,240.26,237.886,0.355,0.338858,0.323059,0.314754,0.325415,0.756,1.74882,1.56146,1.40569,1.02245
3471,0.922,0.952292,1.03645,0.938698,0.970525,316.709,301.885,284.769,311.679,270.342,1.022,0.770426,0.89263,0.707855,0.972334,1.832,1.81773,2.32676,1.98286,2.2582
3472,0.787,0.943612,0.950105,0.939295,0.956634,291.222,258.776,257.539,245.896,224.984,0.808,0.639486,0.730076,0.610512,0.639271,1.384,1.88497,2.13757,2.04196,2.62315
3473,1.843,1.75602,1.53754,1.72318,1.59451,304.351,311.921,300.417,316.157,310.856,0.484,0.457683,0.483309,0.451249,0.494015,2.583,1.87833,2.30802,2.01407,2.53214
3474,1.218,1.33172,1.3722,1.2788,1.273,294.652,260.884,265.202,281.473,275.808,0.457,0.395963,0.430656,0.37809,0.464085,1.04,1.8835,2.37403,1.98267,1.49167
3475,1.357,1.13842,1.31476,1.90423,1.22501,264.23,246.845,286.246,269.683,271.889,0.151,0.139455,0.143559,0.164188,0.150485,0.507,1.3974,1.27042,1.3368,1.28064
3476,1.216,1.05411,1.17673,1.24222,1.2086,237.029,263.001,256.029,225.452,247.7,0.142,0.191334,0.178312,0.179809,0.181374,0.648,1.32037,1.09092,1.14102,0.762825
3477,2.221,2.08427,1.87667,1.93308,2.07738,358.31,304.136,311.083,339.987,298.927,0.522,0.422564,0.465536,0.469644,0.423491,1.81,1.7362,2.06202,2.11696,1.83106
3478,0.809,0.746648,0.843824,0.77484,0.856947,201.784,206.147,191.372,191.92,206.942,0.217,0.273162,0.247993,0.275118,0.231468,0.818,0.763139,1.30124,1.2152,0.892001
3479,1.475,1.38951,1.51031,1.44285,1.52473,271.134,285.089,283.237,278.368,282.246,0.498,0.489609,0.531013,0.549114,0.562664,2.829,2.45395,2.18754,2.29175,2.61935
3480,0.881,1.01186,1.08911,1.05004,1.13118,208.984,229.16,218.579,220.142,218.794,0.266,0.25513,0.288396,0.293347,0.306607,1.109,1.81434,1.33438,1.38712,1.00426
3481,0.899,0.955584,0.894224,1.01493,0.904549,224.425,224.511,232.555,229.578,224.663,0.451,0.515896,0.494376,0.523834,0.463126,1.591,2.07258,2.0826,1.85959,2.03186
3482,0.975,0.87986,0.92365,1.06021,0.868055,222.077,229.554,219.218,221.291,229.675,0.492,0.47911,0.495059,0.622678,0.468522,2.577,2.5159,1.85804,1.88721,2.41427
3483,1.299,1.23136,1.2042,1.40109,1.30182,263.903,265.764,259.184,269.947,257.19,0.402,0.4012,0.404323,0.407593,0.371651,1.528,1.46842,0.970834,1.10652,1.86178
3484,1.327,0.763131,1.08302,1.067,1.02311,247.845,245.206,218.923,237.722,228.932,0.345,0.296583,0.353235,0.29096,0.293915,2.167,1.69682,1.06196,1.23809,1.05555
3485,1.038,1.11678,1.15819,1.04577,1.10818,251.504,264.367,261.43,279.078,273.221,0.617,0.640206,0.551583,0.606298,0.694682,2.041,2.53553,2.61496,2.64007,1.86336
3488,1.743,1.6833,1.8025,1.69569,1.65948,266.965,269.052,275.85,264.034,261.904,0.16,0.160386,0.207867,0.219665,0.167826,1.48,1.13107,1.58913,1.66718,1.30305
3489,2.372,2.2957,2.20752,2.15934,2.14927,328.552,317.6,325.909,317.027,296.086,0.336,0.331851,0.401615,0.357542,0.38143,2.283,2.0061,2.18404,1.78342,2.24477
3490,0.913,0.999119,0.848003,0.866609,0.882204,259.544,249.355,237.985,247.57,225.281,0.579,0.523054,0.415474,0.493268,0.496677,1.33,2.02423,1.59832,1.39495,2.11725
3491,1.577,1.52177,1.6536,1.70415,1.46529,319.646,307.261,314.019,321.37,307.452,0.698,0.709754,0.664553,0.706304,0.652496,2.142,2.63967,3.23398,2.14181,2.80934
3492,1.687,1.73512,1.63135,1.72735,1.62594,289.618,289.295,286.666,302.239,285.441,0.429,0.382545,0.407383,0.398229,0.418421,2.202,2.64891,2.14632,2.08131,1.58829
3493,1.487,1.57045,1.49362,1.4346,1.48351,276.243,276.514,286.715,275.556,272.907,0.418,0.454536,0.461528,0.43423,0.457498,1.861,1.64697,1.90272,1.59772,1.72795
3494,1.556,1.52922,1.54553,1.5719,1.74588,248.287,294.138,286.862,232.458,261.55,0.094,0.113251,0.115518,0.174096,0.133668,0.945,0.80821,1.13436,1.59141,0.959654
3495,0.956,1.00694,0.977003,1.05356,1.02262,245.197,262.065,242.165,273.014,248.741,0.822,0.786431,0.910316,0.751745,0.828476,2.994,1.87874,2.53186,3.20089,2.04519
3496,1.065,0.943627,0.979228,0.971443,1.02873,255.354,239.226,245.604,261.163,240.181,0.292,0.290136,0.325852,0.321207,0.310728,0.764,0.887121,0.822117,0.942451,0.891931
3497,1.203,1.24082,1.28129,1.29569,1.23758,304.075,297.566,292.977,300.086,295.447,0.753,0.770188,0.711106,0.699937,0.774948,1.778,1.95658,2.1884,2.03695,1.71552
3498,1.231,1.36992,1.28129,1.27246,1.24741,303.265,282.092,309.846,285.708,329.065,0.815,0.727673,0.789396,0.692518,0.775127,2.069,2.37016,2.1953,2.263,2.10669
3499,0.685,0.954055,0.860185,0.873647,0.930726,216.311,226.364,222.33,228.371,227.459,0.246,0.252612,0.253417,0.254301,0.291564,0.54,0.878651,1.30008,0.851103,0.957723
3500,0.737,0.841214,0.735589,0.822127,0.810216,227.057,267.919,246.186,242.229,251.084,1.053,1.0981,1.09603,0.873123,0.961476,3.505,3.01485,2.93505,2.8778,2.45062
3501,2.544,2.42121,2.46354,2.27367,2.68746,340.177,307.9,284.702,306.405,314.777,0.213,0.161699,0.159353,0.142747,0.125856,1.143,0.990998,1.28489,1.1003,0.910404
3502,1.496,1.51188,1.57825,1.45871,1.55944,297.189,262.838,268.595,281.181,270.753,0.484,0.431209,0.405024,0.42386,0.420286,1.545,2.28196,2.53818,2.61363,2.48322
3503,1.342,1.45148,1.50514,1.36889,1.47686,263.619,281.161,271.767,276.995,273.965,0.432,0.379122,0.419213,0.362556,0.405019,1.899,2.03585,1.54776,1.95761,1.77913
3504,1.395,1.33342,1.47256,1.43308,1.44965,322.544,326.599,317.058,307.838,319.838,0.632,0.653865,0.589956,0.568026,0.611145,1.468,1.52032,1.72092,1.79707,2.02262
3505,0.888,0.740424,0.759461,0.773623,0.788473,222.82,195.08,214.519,248.687,199.419,0.627,0.6784,0.586192,0.651245,0.620192,2.682,1.84158,2.32379,1.99626,1.55485
3506,1.124,1.13378,1.00846,0.99611,1.13718,235.154,224.962,230.417,222.552,237.356,0.401,0.405615,0.42689,0.418717,0.385084,2.067,2.91973,2.32428,2.43,2.56174
3507,0.962,0.830214,0.900509,0.927449,0.899351,235.666,259.511,259.369,286.792,233.622,0.8,1.02401,0.833756,1.11285,0.840402,3.738,4.57666,3.71939,3.35085,2.68987
3508,2.021,2.01645,2.10729,2.08224,2.04136,351.522,369.826,357.845,351.07,375.909,0.609,0.605122,0.484952,0.484097,0.568645,1.988,1.59422,1.88678,2.20089,2.0508
3509,1.341,1.56846,1.49986,1.31768,1.33363,263.055,245.804,268.922,245.799,259.156,0.307,0.269138,0.292812,0.348983,0.299918,1.18,1.5933,1.62577,1.59412,1.40945
3510,1.082,1.03731,0.950643,1.10338,1.06534,269.015,229.895,237.246,242.357,225.58,0.248,0.22297,0.200256,0.209051,0.225854,0.559,0.811847,0.835213,0.972552,0.967003
3511,1.16,1.23572,1.45909,1.317,1.30951,253.958,244.188,251.561,256.432,254.65,0.327,0.329047,0.290192,0.337541,0.326671,1.055,1.78629,1.61983,2.14357,1.50051
3512,1.507,1.73185,1.55912,1.72565,1.60829,279.343,302.209,296.932,292.229,288.053,0.524,0.498459,0.541475,0.513865,0.578005,2.609,1.98398,2.32888,1.77692,1.76155
3514,1.101,0.951789,1.05616,1.02766,1.00912,253.991,212.022,231.923,241.139,237.309,0.468,0.395727,0.519041,0.486807,0.423847,1.501,1.81294,1.86648,1.79498,2.24408
3515,0.962,1.11916,1.07781,1.16714,1.08269,246.9,251.202,253.359,237.56,236.846,0.208,0.220312,0.202497,0.238891,0.235107,0.494,0.79697,0.906498,1.03956,0.897103
3516,2.287,2.03117,1.95979,2.01682,1.73483,319.311,293.629,299.099,303.544,297.287,0.291,0.220693,0.220626,0.215279,0.23778,2.035,1.43632,0.965718,1.43004,1.89483
3517,1.593,1.39828,1.37819,1.32588,1.41987,295.061,259.209,257.414,270.128,241.986,0.411,0.341565,0.324046,0.334213,0.324966,1.49,1.59932,1.47173,1.49708,1.3949
3518,0.864,0.719685,0.780351,0.783883,0.771179,256.206,275.049,230.842,266.14,285.623,1.074,1.24201,1.32128,1.16609,1.29009,3.051,3.32481,3.11926,3.83536,4.04308
3519,1.558,1.35894,1.44316,1.46907,1.58688,296.698,281.226,278.84,277.347,279.507,0.463,0.419205,0.488877,0.458807,0.402357,1.616,1.24532,1.45916,1.47537,2.02743
3521,1.524,1.37956,1.47626,1.54266,1.482,327.044,322.775,317.564,312.404,302.484,0.654,0.644855,0.641663,0.599815,0.639385,1.684,1.49553,1.91486,1.70534,1.46738
3522,0.931,0.697714,1.03152,0.834166,0.953359,266.364,244.545,274.817,283.573,281.762,1.1,1.00205,1.49439,1.17439,1.15156,3.148,3.2161,3.53981,3.05774,3.08112
3523,1.331,1.35588,1.44847,1.30932,1.37196,300.914,277.481,274.809,276.473,278.916,0.292,0.25578,0.2498,0.258699,0.290312,0.656,0.863307,0.943132,1.44404,0.8096
3524,0.744,0.686196,0.788237,0.756385,0.866905,251.764,245.201,216.464,228.874,249.053,0.497,0.488025,0.464278,0.49419,0.494837,0.946,0.941938,0.943457,1.42045,2.10391
3525,1.482,1.43481,1.57837,1.2374,1.40816,242.847,258.012,258.493,248.417,259.494,0.231,0.2505,0.25618,0.22366,0.259229,4.166,1.00873,1.32995,1.55656,2.01231
3526,1.519,1.5326,1.47064,1.15611,1.28561,260.484,237.641,236.096,235.091,228.572,0.309,0.356589,0.335194,0.318674,0.283714,2.222,1.07715,1.30461,1.34847,1.9802
3527,2.147,2.13426,2.05755,1.9289,2.09001,322.34,306.659,303.479,316.36,316.016,0.346,0.326916,0.349263,0.303438,0.367422,1.756,1.46953,1.75198,1.75709,1.77217
3528,1.449,1.45985,1.54644,1.51818,1.40445,309.886,315.245,313.689,302.471,317.28,0.654,0.668933,0.680593,0.659647,0.626079,1.859,2.16651,1.79586,1.93915,1.81526
3529,1.274,1.18539,1.19328,1.1309,1.32529,291.541,282.301,289.007,253.246,280.183,0.789,0.715313,0.651418,0.745377,0.741639,2.429,2.26306,2.76665,2.43194,2.22365
3530,1.459,1.36284,1.22014,1.28911,1.32427,256.792,244.121,247.611,260.937,233.088,0.316,0.254194,0.310722,0.294659,0.321804,2.142,2.1069,1.93808,1.68985,1.9962
3531,1.058,1.05335,1.06073,1.23243,1.1313,234.094,236.761,246.464,234.31,229.652,0.477,0.538299,0.625497,0.550281,0.494366,2.222,3.53093,2.08557,2.69372,3.64411
3532,1.175,1.23776,1.29354,1.33842,1.25055,221.719,241.307,258.015,242.825,252.4,0.125,0.161699,0.156095,0.160702,0.139801,0.892,1.01335,1.11869,1.2283,0.867845
3533,2.479,1.96476,2.3106,2.62206,2.59793,368.92,353.285,339.701,344.825,311.715,0.586,0.523166,0.477788,0.576882,0.524435,2.54,2.33974,1.96492,2.06666,2.33024
3534,0.739,0.803568,0.776651,0.834733,0.797432,184.258,214.878,220.19,207.628,213.248,0.255,0.287211,0.31117,0.321,0.318038,1.399,1.49768,1.35059,1.70458,1.90259
3535,1.015,1.13662,1.07951,1.11937,1.11514,219.908,247.897,227.86,213.01,245.564,0.128,0.161699,0.161842,0.156241,0.155515,0.521,0.706439,0.798249,0.922397,0.71829
3536,2.115,2.02404,1.8504,2.09985,2.00687,288.256,285.558,289.894,294.439,283.74,0.179,0.150746,0.171048,0.204675,0.177528,2.923,1.57179,1.47071,1.61697,1.69815
3537,0.95,0.849573,0.857268,0.782839,0.764127,271.381,296.79,259.823,272.176,254.579,0.851,0.817063,0.782116,0.755153,0.808201,2.08,2.57384,1.88429,1.9967,2.04755
3538,0.755,0.831269,0.763023,0.765821,0.785666,189.723,226.051,230.778,206.021,211.808,0.448,0.549428,0.574588,0.649261,0.523055,2.941,2.56297,2.28959,1.87246,2.81907
3539,1.5,1.37033,1.42735,1.47502,1.44445,257.365,264.153,252.189,242.215,262.67,0.268,0.262854,0.254492,0.300387,0.273537,1.889,1.55566,1.61879,1.5468,1.45773
3540,1.095,0.953892,0.784894,1.09171,1.14112,218.963,221.753,226.432,234.365,231.722,0.4,0.388313,0.430472,0.426901,0.417253,4.414,2.00544,1.23028,1.79764,3.07903
3541,0.862,0.722591,0.72989,0.690557,0.722859,223.995,202.244,201.266,225.647,192.776,0.762,0.635683,0.757443,0.746442,0.649848,3.304,2.61373,1.98365,3.28677,3.5116
3542,1.093,1.33841,1.34138,1.32199,1.16308,336.64,347.038,336.479,324.061,333.59,0.517,0.491658,0.476025,0.511603,0.478659,0.849,1.00772,0.947495,1.06484,0.889761
3543,0.909,1.04577,1.18754,0.914807,1.03068,290.995,287.967,287.773,277.084,286.029,0.664,0.701132,0.695559,0.662443,0.626829,1.227,1.85203,1.49942,1.96014,2.04774
3545,1.617,1.63709,1.82454,1.5724,1.78754,262.2,283.399,281.869,265.426,267.854,0.122,0.161699,0.143479,0.139681,0.128531,0.788,1.00476,0.998403,1.22733,0.95583
3546,2.754,3.33222,2.94651,2.44539,3.37201,338.739,327.382,302.551,315.493,333.04,0.169,0.127776,0.141282,0.165699,0.147649,1.382,1.41272,1.03493,1.27138,1.11822
3547,1.112,1.05552,1.03316,0.935902,1.17252,241.935,229.133,230.223,230.626,237.292,0.334,0.35411,0.350309,0.361024,0.350398,1.243,1.86588,1.42351,1.44034,1.25374
3548,1.501,1.27735,1.37654,1.35565,1.3836,329.247,326.686,309.808,297.539,306.612,0.724,0.640704,0.612649,0.496433,0.595715,1.85,1.7241,2.0381,2.2889,2.05534
3549,1.234,1.21732,1.1586,1.04221,1.21218,263.868,281.208,255.818,257.372,239.985,0.499,0.44787,0.428438,0.489865,0.47022,1.808,1.8386,2.46131,1.4545,1.73505
3550,0.954,0.863492,1.05151,0.925697,0.92811,247.258,225.619,215.649,215.132,224.465,0.46,0.373595,0.406179,0.45912,0.396123,1.228,1.33727,1.69691,1.17914,1.54768
3551,1.914,1.88155,1.94862,2.04819,1.93278,323.7,319.55,298.695,295.948,310.603,0.424,0.480491,0.443345,0.405442,0.385405,1.554,1.93276,1.86585,1.55457,1.92091
3553,1.206,1.28008,1.33383,1.20716,1.30799,227.08,246.361,263.092,227.567,245.809,0.276,0.323857,0.350957,0.301796,0.317738,2.523,1.50192,1.42076,1.3823,1.18668
3554,1.156,1.12961,1.18786,1.20391,1.16424,268.476,276.997,263.173,278.711,274.563,0.636,0.620921,0.666557,0.604193,0.654566,2.028,2.73148,1.99081,1.84298,2.17021
3555,1.127,1.02982,1.04843,1.08749,1.05367,254.361,275.775,272.268,278.352,265.286,0.691,0.758686,0.657699,0.591533,0.699923,2.901,2.15557,2.59565,1.81794,2.37823
3556,1.239,1.27286,1.23864,1.25008,1.25236,249.673,275.199,263.429,301.357,265.687,0.499,0.570729,0.604812,0.599995,0.54572,2.717,2.25887,1.93153,1.65443,1.97318
3557,1.167,1.16483,1.17252,1.23822,1.17753,249.536,266.282,277.382,276.396,276.678,0.66,0.764189,0.661643,0.62159,0.618195,3.529,1.98594,2.81714,3.15494,2.93125
3558,1.953,1.96589,1.89816,1.89793,1.9586,321.802,366.242,354.276,310.461,355.487,0.446,0.451863,0.434606,0.424747,0.512436,1.841,1.57555,1.49868,1.84495,1.58834
3559,1.017,0.960516,0.929988,1.00902,0.993426,226.092,219.702,215.321,224.07,215.676,0.287,0.249573,0.27442,0.297921,0.290656,1.167,1.46221,1.61598,2.09473,1.02377
3560,0.999,0.887294,0.971769,0.949329,0.850824,234.382,218.948,214.071,222.311,232.955,0.427,0.404963,0.477006,0.525923,0.418426,1.55,1.91459,2.47242,2.74928,2.17635
3561,1.425,1.42267,1.41729,1.3967,1.40996,326.812,309.199,313.879,293.677,342.365,0.91,0.854416,0.825005,0.667102,0.777425,2.418,2.29713,2.64883,2.70174,2.85614
3563,0.728,0.670833,0.710213,0.729646,0.724145,286.535,250.467,247.979,274.124,261.163,1.109,0.917959,1.4516,0.997876,1.02901,1.974,2.37665,3.05594,2.5901,2.52172
3564,1.343,1.45269,1.62659,1.32054,1.49878,237.141,256.372,256.505,223.938,271.075,0.205,0.190748,0.252632,0.22936,0.242093,1.784,0.749955,1.55808,1.86345,2.0381
3565,1.347,1.44721,1.32749,1.32478,1.28604,284.231,254.443,253.748,256.645,261.355,0.423,0.413463,0.402349,0.365144,0.383907,1.249,1.5572,2.29164,1.5157,1.91875
3566,2.113,2.09411,2.05952,2.17107,2.16798,306.141,287.462,320.851,292.562,292.811,0.301,0.206141,0.242866,0.312342,0.293211,2.221,1.71816,1.56812,1.75246,1.87802
3567,1.185,1.06805,1.14338,1.14599,1.0457,227.509,225.646,219.276,213.046,218.374,0.181,0.183921,0.191855,0.186863,0.21222,1.127,1.49658,1.78505,1.31656,0.807969
3568,1.035,0.932708,1.04314,1.01013,0.973792,230.848,229.764,233.887,225.413,215.175,0.44,0.432232,0.43291,0.521661,0.423373,1.997,1.51331,1.69462,1.57195,1.51038
3569,1.567,1.63207,1.60072,1.54317,1.58771,275.69,265.933,281.642,276.894,270.583,0.465,0.48509,0.526786,0.482862,0.442704,2.865,1.99189,2.104,2.23114,2.63226
3570,1.565,1.62402,1.44817,1.55781,1.42476,252.875,259.596,243.746,251.431,252.88,0.207,0.227345,0.200548,0.220176,0.216127,2.283,1.43804,1.47254,1.58228,1.52353
3571,2.168,1.47347,1.48381,1.41997,1.81194,357.847,295.025,306.823,290.259,330.258,0.942,0.865446,0.811728,0.772806,0.72806,4.777,4.98182,3.31286,2.44967,4.00333
3574,1.751,1.75262,1.58616,1.58919,1.61078,278.45,276.946,291.39,267.842,283.894,0.233,0.224023,0.255942,0.246866,0.244253,1.494,2.27211,1.70927,1.45548,0.778309
3575,1.544,1.40024,1.40228,1.45015,1.45069,286.359,304.175,313.704,295.255,304.449,0.552,0.5914,0.637638,0.535777,0.673772,2.591,1.65443,1.28401,1.4605,1.22789
3576,1.578,1.52393,1.56326,1.48204,1.52434,322.943,309.091,288.793,295.912,327.115,0.748,0.644646,0.682754,0.683112,0.685352,2.283,2.95261,2.78865,2.83803,2.64675
3577,2.04,1.68121,1.75977,1.65039,1.88483,293.149,288.284,272.728,287.363,278.865,0.214,0.161699,0.193394,0.19951,0.20517,1.823,1.67024,1.63113,1.62334,2.05533
3578,1.083,1.05777,1.09935,1.30738,1.1173,274.804,315.383,296.453,320.059,308.155,0.778,0.615253,0.676042,0.536618,0.791686,2.175,2.33046,1.96326,2.72516,2.00401
3579,1.183,1.08256,1.00125,1.01004,1.10021,229.285,230.801,241.491,226.47,224.993,0.285,0.329659,0.310248,0.29741,0.32428,1.999,0.904788,0.968261,1.38013,1.39937
3580,1.437,1.3533,1.35719,1.36221,1.32783,273.964,289.956,281.978,290.647,281.189,0.603,0.675668,0.734832,0.678597,0.667653,3.265,2.33396,2.15055,1.28823,2.17015
3581,0.96,1.03346,0.895951,0.944978,1.08001,290.358,273.695,280.685,258.842,264.503,1.077,1.23036,1.03368,1.01676,1.07786,2.443,2.94709,2.48647,2.8773,2.74151
3582,1.415,1.44515,1.4742,1.45668,1.5271,261.221,266.545,273.998,261.259,264.031,0.355,0.37112,0.296214,0.330972,0.37262,1.851,1.83235,1.39257,2.17023,1.94469
3583,1.608,1.57884,1.49411,1.48383,1.36141,255.148,286.043,269.051,253.437,288.98,0.175,0.168813,0.193419,0.198246,0.220455,1.888,1.24242,1.18104,1.23211,1.0474
3584,2.01,2.27672,2.19928,2.16973,2.16555,311.945,340.36,337.477,329.25,318.309,0.359,0.387694,0.399876,0.391292,0.407597,1.855,1.91988,1.90387,1.96316,1.87562
3585,1.385,1.40382,1.29522,1.30015,1.3247,257.065,259.18,245.749,257.156,253.029,0.386,0.364899,0.387251,0.377969,0.382656,2.233,1.68923,1.95552,2.50156,1.59953
3586,0.955,1.06858,1.03034,1.03554,1.02078,223.138,221.291,225.694,244.432,241.089,0.416,0.487448,0.568051,0.54765,0.43406,1.75,1.95191,2.02478,1.98051,2.15875
3587,1.074,0.958893,0.917823,0.998894,1.00102,240.946,239.863,263.209,234.721,249.318,0.538,0.542682,0.56929,0.671275,0.527907,2.317,1.58035,1.92818,2.05146,2.01162
3588,1.336,1.37182,1.52078,1.3021,1.44771,251.557,256.026,246.162,250.147,256.316,0.242,0.24974,0.220617,0.272195,0.265074,1.149,1.23099,1.22852,1.25501,1.24274
